text,label,checkthat2019,claimrank,claimbuster,checkthat2021,germeval
"More than 100 million Covid-19 vaccine doses have been administered in the U.S., the CDC said, as the inoculation drive gains pace in the U.S. and as new cases of Covid-19 have dropped in recent weeks https://t.co/kbJsis3NNE",0,1,1,1,0,1
"RFK Jr.'s anti-vaccination film doesn’t offer any evidence that COVID-19 vaccines are harmful. Instead, it misrepresents various scientific studies and suggests that the medical establishment can’t be trusted. #scicheck https://t.co/uGRDJGuH3O",0,0,0,1,0,1
"#COVID19TX Update: Texans are slowing COVID-19 with vaccines and #HealthyTexas steps. Stay cautious as new strains start to spread faster. In the last 7 days #Texas averaged: ⬇️3,020 new cases a day ⬇️4,836 current hospitalizations ⬇️187 new fatalities reported a day https://t.co/6XhnO19WoM",0,1,0,1,0,1
"Both the Pfizer BioNTech and the Oxford AstraZeneca vaccines are highly effective in reducing covid-19 infections and protecting against severe disease in older adults, preliminary data show @Garethiacobucci https://t.co/43rYXU2aXE",0,1,0,1,0,1
Pakistan is reportedly not planning to buy Covid-19 vaccines anytime soon and will instead rely on vaccines donated by International donors. https://t.co/Ftxsst83jR,0,0,0,1,0,1
"I am pleased with the news of the arrival of #COVID_19 vaccines to #Sudan, #Ghana, #CôtedIvoire, #Nigeria and many other countries, in the framework of supporting the international efforts to combat this pandemic (1/2) https://t.co/GPpyPK6FBH",0,0,0,1,0,1
The United States' Php97.2-billion donation to the COVAX facility ensures the Philippines and other countries receive equitable access to COVID-19 vaccines. #FriendsPartnersAllies | via @PhilstarNews https://t.co/xRal6DLiqz,0,0,0,1,0,1
"Senate passes $1.9-trillion COVID-19 economic relief bill It includes direct aid to struggling Americans, the restaurant, childcare and airline industries,aid for vaccines and testing, small businesses and support for state and local governments. #Fresh https://t.co/BIuoq8YR83",0,0,0,1,0,1
Pfizer’s and Moderna’s mRNA vaccines took over three decades to get here. https://t.co/qAgCzKtWiC https://t.co/hAeriK70l1,0,0,0,1,0,1
"The MISD Health Services Team has been working tirelessly with the McKinney Fire Dept to administer COVID vaccines to the teachers and staff in MISD. This joint venture began back in Jan., and as of today, we have vaccinated everyone in the district who has requested a vaccine! https://t.co/nxhj6PCTNS",0,0,0,1,0,1
"The Pfizer-BioNTech and Oxford-AstraZeneca coronavirus vaccines are both highly effective at preventing over-80s from being admitted to hospital, according to a new study https://t.co/eU5nJT4xKC",0,0,1,1,0,1
💵 Survival checks for the American people 🏛 $350B in direct aid to state &amp; local govts 📉 50% reduction in child poverty 🏫 $170B to safely reopen our schools 🩺 $70B for tests &amp; vaccines + more Democrats are delivering real relief. #AmericanRescuePlan https://t.co/KufH7M1s6d,0,1,0,1,0,1
💥Covid19 Vaccines: How they help your body build immunity to fight against the severe &amp; numerous illnesses the Covid19 can cause. It is impossible for any of the vaccines to cause viral infection. You get immune protection w/o disease #ONEV1 #OVHealthcare https://t.co/ZX4ESBQMTK,0,1,0,1,0,1
"Good news! 6 million doses of COVID-19 vaccines were expected by the end of March. With accelerated Pfizer vaccine deliveries and additional 500,000 Astrazeneca doses delivered this week, Canada will now get 8 million doses by the end of this month. https://t.co/VMAytFof0g",0,1,1,1,0,1
"A total of 50,000 doses of Sinopharm's COVID-19 vaccines donated by the Chinese government arrived in Iraq on Tuesday. ----“Mankind is a community with a shared future. Solidarity and cooperation is our most powerful weapon for defeating the virus. ” https://t.co/ukauS4szGb",0,0,0,1,0,1
"Ethiopian Airlines transports COVID-19 vaccines from Beijing to [Congo] Brazzaville. The airline has been lifting essential medical supplies across Africa and the wider world, and on Sunday delivered Ethiopia’s first 2.2 million COVID-19 vaccines. https://t.co/VPGaR67Vex",0,0,1,1,0,1
"The U.S. welcomes the arrival of #COVID19 vaccines💉 from COVAX in Nepal today. Vaccines are critical to ending this pandemic, and the U.S. is proud to support the global effort with an initial $2B contribution to #COVAX through @USAID. https://t.co/gDWzR65pRQ https://t.co/FI5kM1XbBo",0,0,0,1,0,1
"US embraces COVID-19 vaccines, improving herd immunity odds: 19% have already received at least one dose, 49% wanting to do so when they get the chance — 69% of U.S. adults now intend to become vaccinated, up from 60% in November and 52% in September https://t.co/uj8gAnEzVN",0,1,0,1,0,1
"#BREAKING: #SaudiArabia's Health Ministry (@SaudiMOH) says suspending AstraZeneca #COVID-19 vaccine in some European countries is a temporary and precautionary measure, assuring that all vaccines used in the Kingdom are safe https://t.co/Ggk3lchd8f",0,0,0,1,0,1
"Today: @Amnesty International launches global campaign calling for universal access to Covid vaccines... ""Governments must fulfill their human rights obligations and support"" #TRIPSwaiver so everyone has #AFairShot. 👍 Read &amp; share: https://t.co/Mec32abdDf https://t.co/kkFjjOQp6Q",0,0,0,1,0,1
The White House Covid response team has 6 weeks to roll out a website to help millions of people sign up for Covid vaccines and make good on the president's pledge to get life back to something close to normal by midsummer https://t.co/vFPEkWx4Ga,0,0,0,1,0,1
"NOW: @SiembraNC is going door-to-door in #Durham to help Latinx families get info on #COVID vaccines and sign up for their shots. The group just did a statewide survey which shows that Latinx communities want the vaccine, but are unsure of where and how to get it. @WRAL https://t.co/LL3JkAGcAW",0,0,0,1,0,1
"Trust the Facts: No serious safety concerns were observed in #COVID19 clinical trials. The most common side effects, much like other vaccines, are fatigue, headache, soreness or redness at the injection site, and muscle or joint pain. https://t.co/wfQjytm5nb https://t.co/Dub0LOEfn8",0,0,0,1,0,1
"Maryland providers have administered 1,567,359 doses of COVID-19 vaccines, and 92.4% of all first and second doses received from the federal government. The state is averaging 37,202 daily doses, and has now exceeded 1 million first doses administered. https://t.co/nke9en1gFh",0,0,1,1,0,1
"Informal carers in Scotland aged 16 - 60 can self refer for vaccine. The Scottish COVID-19 vaccination helpline and booking service is available from 8am to 8pm, seven days a week on 0800 030 8013. #CovidVaccine #Scotland",0,1,0,0,0,1
"All living former presidents and first ladies -- except the Trumps -- have come together for an ad campaign designed ""to educate and empower Americans with information about the COVID-19 vaccines."" https://t.co/nBurdvf9WW https://t.co/bU4gmGU4Wj",0,0,0,1,0,1
"If you take the vaccine from #COVAX facility and are adversely affected, there is international #insurance for a no-fault compensation without recourse to the Courts. #Uganda is one of the beneficiaries of this programme/cover, which is a world-first https://t.co/SkX4rngh3P",0,1,1,1,0,1
"The $1.9 trillion bill approved carries direct payments of up to $1,400 for most Americans, extended emergency unemployment benefits and spending for COVID-19 vaccines and testing https://t.co/YtuqqOQuGk",0,1,1,1,0,1
"96,000 doses of # COVID-19 vaccine shipped via the # COVAX Facility, a partnership between #CEPI,#Gavi, #UNICEF and #WHO arrives in Liberia . This is a historic step towards the goal of COVAX to ensure equitable distribution of COVID-19 vaccines globally. https://t.co/bIRZHauTBg",0,1,1,1,0,1
"To date, only four states — Colorado, New Hampshire, Massachusetts and Tennessee — have committed to dispatching larger or earlier vaccine shipments to areas where people with lower income and less education live. https://t.co/ohACMePV0y",0,0,0,1,0,1
The US state of Alaska makes COVID-19 vaccines available to anyone above 16 https://t.co/WXjTZmc1El https://t.co/yptIH0Gpcd,0,0,0,1,0,1
Large PODs are far from the only place to get vaccinated now with over 100 pharmacy locations offering vaccines and pop-up events coming to communities across the valley. View our vaccine location map to find opportunities in your area: https://t.co/Qb60rc20Sw https://t.co/aCqbYo2IDz,0,0,0,1,0,1
"Nearly 4M COVID-19 vaccines arrived in Nigeria on March 2. Nigeria now joins Ghana and the Ivory Coast as African nations that have received vaccine doses from the UN/WHO's COVAX program, which ensures vaccine access to developing nations https://t.co/dMR4xb5HCt",0,1,1,1,0,1
"#Enugu govt takes delivery of #COVID19vaccines Enugu State Government alongside Ebonyi and Anambra states, on Thursday, took delivery of the first batch of #oxfordastrazeneca COVID-19 vaccines from @NphcdaNG, at Enugu Airport... https://t.co/srx1CWZqtK @Coal_City #COVID19 https://t.co/PrO9GSiXuv",0,1,1,1,0,1
VACCINE FACT CHECK: The Maryland Health Department sent fewer vaccines per capita to the most populated and most racially diverse counties in the state. via @baltimoresun https://t.co/0sGHsHz30a,0,1,1,1,0,1
"Maryland providers have now administered 1,584,753 doses of COVID-19 vaccines, and 93.6% of all first and second doses received from the federal government. Follow @GoVaxMD for updates on our vaccine confidence campaign. https://t.co/fYMbEg9W10",0,0,1,1,0,1
Vaccines: COVID-19 mortality was reduced by 99% in LTC residents. https://t.co/xRLy3jXitU,0,1,1,1,0,1
"1,984,318 Londoners have received their first dose of a COVID-19 vaccine, and the total number of first and second doses given up to and including 26 February is now 2,061,215. These vaccines are safe. If you have any questions, speak to your GP or visit @NHSuk for more info.",0,0,1,1,0,1
"All three of the Covid-19 vaccines available in the US are nearly 100% effective at preventing hospitalizations and deaths. The best Covid-19 vaccine for the vast majority of people is the first one they can get, according to public health experts. https://t.co/gY7gBAMcSi",0,0,1,1,0,1
"The current vaccine system relies mostly on the internet and vaccines can be hard to find! Dr. B, a new non-profit, matches vaccine providers with leftover vaccine and people who are willing to get vaccinated on short notice! What a great idea! #ONEV1 https://t.co/duFs8HjvG5",0,0,0,1,0,1
U.S. administers 90.35 million doses of COVID-19 vaccines: CDC Almost to 100 million...and it’s only been 46 days. https://t.co/UtHMVUlEof,0,0,1,1,0,1
"The Health and Wellness Ministry says some 16,000 healthcare workers have volunteered to be the first in line to take the COVID 19 vaccines when they arrive on the island next week. https://t.co/xXmqLB11Wm",0,0,0,1,0,1
"COVID-19 vaccines are safe, effective, and supported by California's top medical experts. There is a bright light at the end of this tunnel. Sign up today and get notified when it's your turn to get vaccinated: https://t.co/AJLQxKLZZq https://t.co/cpLmXBKVcS",0,0,0,1,0,1
"Australia joins US, India and Japan in 'unprecedented' deal for vaccines after historic Quad meeting https://t.co/gmmjputdR6",0,0,1,1,0,1
"Absolutely inspired by the lecture at #UCDavis this morning from Dr. Kariko @kkariko who devoted 40 years of her career to developing the mRNA modifications that made vaccines for Covid-19 possible. With passion and perseverance as a #womaninscience, she is a true hero. 🙏 https://t.co/dYvAdbIBS3",0,0,0,0,0,1
"India’s first indigenous Covid-19 vaccine Covaxin, codenamed BBV152, is safe, immunogenic and has no serious adverse effects, medical journal Lancet has said while publishing the vaccine’s phase 2 trial results #COVID19 #COVID19Vaccine #Covaxin https://t.co/ul137quDJz",0,0,1,1,0,1
"Great news! Oklahoma ranks 7th in the nation in administering vaccines. And starting today, over 2 million additional Oklahomans are eligible to receive the vaccine. We are on track to getting our summer back! https://t.co/zybOjgLUlZ https://t.co/0thPEGXiGR",0,0,0,1,0,1
"We are racing to get people vaccinated in South Carolina and there is no better place to do it than at @TooToughToTame! Thank you to @McLeodHealth and our community partners for coming together today to administer over 5,000 COVID-19 vaccines at the mass vaccination event. https://t.co/YZkCZR1r59",0,0,0,1,0,1
"DM(West) along with Senior officers of West delhi Administration i.e. ADM, SDM's, OSD/Vaccination and other staffs got their 2nd dose of Covid Vaccine today at Janakpuri Superspeciality Hospital. #COVID19Vaccination #LargestVaccineDrive #Covishield #Covaxin #CovidVaccine https://t.co/hfTiwvZToI",0,0,0,1,0,1
